sentence_id,token_id,token,remark,tag
506,28,citric,Sol-Gel,O
506,29,acid,Sol-Gel,O
506,30,with,Sol-Gel,O
506,31,stirring,Sol-Gel,Mixing
506,32,.,Sol-Gel,O
2325,0,The,Hydrothermal,O
2325,1,resulting,Hydrothermal,O
2325,2,suspension,Hydrothermal,O
2325,3,was,Hydrothermal,O
2325,4,stirred,Hydrothermal,Mixing
2325,5,for,Hydrothermal,O
2325,6,6,Hydrothermal,O
2325,7,h,Hydrothermal,O
2325,8,at,Hydrothermal,O
2325,9,40,Hydrothermal,O
2325,10,°,Hydrothermal,O
2325,11,C,Hydrothermal,O
2325,12,and,Hydrothermal,O
2325,13,the,Hydrothermal,O
2325,14,white,Hydrothermal,O
2325,15,precipitate,Hydrothermal,O
2325,16,formed,Hydrothermal,O
2325,17,was,Hydrothermal,O
2325,18,filtered,Hydrothermal,Purification
2325,19,under,Hydrothermal,O
2325,20,reduced,Hydrothermal,O
2325,21,pressure,Hydrothermal,O
2325,22,and,Hydrothermal,O
2325,23,washed,Hydrothermal,Purification
2325,24,with,Hydrothermal,O
2325,25,cold,Hydrothermal,O
2325,26,water,Hydrothermal,O
2325,27,.,Hydrothermal,O
786,0,Once,Precipitation,O
786,1,the,Precipitation,O
786,2,precipitate,Precipitation,O
786,3,sedimented,Precipitation,O
786,4,",",Precipitation,O
786,5,the,Precipitation,O
786,6,supernatant,Precipitation,O
786,7,liquid,Precipitation,O
786,8,was,Precipitation,O
786,9,decanted,Precipitation,Purification
786,10,and,Precipitation,O
786,11,fresh,Precipitation,O
786,12,water,Precipitation,O
786,13,was,Precipitation,O
786,14,added,Precipitation,Mixing
786,15,.,Precipitation,O
1330,0,These,Solid-State,O
1330,1,slurries,Solid-State,O
1330,2,after,Solid-State,O
1330,3,drying,Solid-State,Purification
1330,4,were,Solid-State,O
1330,5,sieved,Solid-State,Purification
1330,6,to,Solid-State,O
1330,7,obtain,Solid-State,O
1330,8,a,Solid-State,O
1330,9,uniform,Solid-State,O
1330,10,particle,Solid-State,O
1330,11,size,Solid-State,O
1330,12,.,Solid-State,O
2049,0,Then,Sol-Gel,O
2049,1,the,Sol-Gel,O
2049,2,viscous,Sol-Gel,O
2049,3,liquids,Sol-Gel,O
2049,4,were,Sol-Gel,O
2049,5,transferred,Sol-Gel,Non-altering
2049,6,into,Sol-Gel,O
2049,7,a,Sol-Gel,O
2049,8,baker,Sol-Gel,O
2049,9,which,Sol-Gel,O
2049,10,was,Sol-Gel,O
2049,11,heated,Sol-Gel,Heating
2049,12,to,Sol-Gel,O
2049,13,200-300,Sol-Gel,O
2049,14,°,Sol-Gel,O
2049,15,C,Sol-Gel,O
2049,16,.,Sol-Gel,O
827,0,After,Precipitation,O
827,1,continuously,Precipitation,O
827,2,stirring,Precipitation,Mixing
827,3,for,Precipitation,O
827,4,4,Precipitation,O
827,5,h,Precipitation,O
827,6,",",Precipitation,O
827,7,the,Precipitation,O
827,8,magnetite,Precipitation,O
827,9,precipitates,Precipitation,O
827,10,were,Precipitation,O
827,11,washed,Precipitation,Purification
827,12,by,Precipitation,O
827,13,amounts,Precipitation,O
827,14,of,Precipitation,O
827,15,deionized,Precipitation,O
827,16,water,Precipitation,O
827,17,to,Precipitation,O
827,18,reach,Precipitation,O
827,19,pH,Precipitation,O
827,20,=,Precipitation,O
827,21,7,Precipitation,O
827,22,.,Precipitation,O
3018,0,The,Solid-State,O
3018,1,synthesis,Solid-State,O
3018,2,of,Solid-State,O
3018,3,NbTi0.5Ni0.5O4,Solid-State,O
3018,4,(,Solid-State,O
3018,5,NTNO,Solid-State,O
3018,6,),Solid-State,O
3018,7,was,Solid-State,O
3018,8,carried,Solid-State,Starting
3018,9,out,Solid-State,Starting
3018,10,by,Solid-State,O
3018,11,a,Solid-State,O
3018,12,solid,Solid-State,O
3018,13,-,Solid-State,O
3018,14,state,Solid-State,O
3018,15,reaction,Solid-State,O
3018,16,using,Solid-State,O
3018,17,an,Solid-State,O
3018,18,appropriate,Solid-State,O
3018,19,mixture,Solid-State,O
3018,20,of,Solid-State,O
3018,21,Nb2O5,Solid-State,O
3018,22,",",Solid-State,O
3018,23,TiO2,Solid-State,O
3018,24,and,Solid-State,O
3018,25,NiO,Solid-State,O
3018,26,powders,Solid-State,O
3018,27,.,Solid-State,O
2577,0,The,Sol-Gel,O
2577,1,mixture,Sol-Gel,O
2577,2,was,Sol-Gel,O
2577,3,dropped,Sol-Gel,Mixing
2577,4,slowly,Sol-Gel,O
2577,5,into,Sol-Gel,O
2577,6,a,Sol-Gel,O
2577,7,solution,Sol-Gel,O
2577,8,of,Sol-Gel,O
2577,9,poly,Sol-Gel,O
2577,10,(,Sol-Gel,O
2577,11,4-vinyl,Sol-Gel,O
2577,12,),Sol-Gel,O
2577,13,pyridine,Sol-Gel,O
2577,14,(,Sol-Gel,O
2577,15,PVP,Sol-Gel,O
2577,16,),Sol-Gel,O
2577,17,dissolved,Sol-Gel,O
2577,18,in,Sol-Gel,O
2577,19,distilled,Sol-Gel,O
2577,20,water,Sol-Gel,O
2577,21,.,Sol-Gel,O
1866,0,In,Precipitation,O
1866,1,a,Precipitation,O
1866,2,typical,Precipitation,O
1866,3,procedure,Precipitation,O
1866,4,",",Precipitation,O
1866,5,1.39,Precipitation,O
1866,6,g,Precipitation,O
1866,7,of,Precipitation,O
1866,8,FeSO4·7H2O,Precipitation,O
1866,9,and,Precipitation,O
1866,10,1.36,Precipitation,O
1866,11,g,Precipitation,O
1866,12,of,Precipitation,O
1866,13,CH3COONa·4H2O,Precipitation,O
1866,14,were,Precipitation,O
1866,15,dissolved,Precipitation,Mixing
1866,16,in,Precipitation,O
1866,17,50,Precipitation,O
1866,18,mL,Precipitation,O
1866,19,of,Precipitation,O
1866,20,deionized,Precipitation,O
1866,21,water,Precipitation,O
1866,22,by,Precipitation,O
1866,23,ultrasonication,Precipitation,Mixing
1866,24,at,Precipitation,O
1866,25,room,Precipitation,O
1866,26,temperature,Precipitation,O
1866,27,.,Precipitation,O
1069,0,Finally,Solid-State,O
1069,1,",",Solid-State,O
1069,2,the,Solid-State,O
1069,3,reference,Solid-State,O
1069,4,samples,Solid-State,O
1069,5,were,Solid-State,O
1069,6,obtained,Solid-State,Starting
1069,7,after,Solid-State,O
1069,8,purification,Solid-State,Purification
1069,9,of,Solid-State,O
1069,10,the,Solid-State,O
1069,11,calcination,Solid-State,O
1069,12,products,Solid-State,O
1069,13,.,Solid-State,O
2661,0,Spherical,Hydrothermal,O
2661,1,FeCO3,Hydrothermal,O
2661,2,was,Hydrothermal,O
2661,3,synthesized,Hydrothermal,Starting
2661,4,by,Hydrothermal,O
2661,5,hydrothermal,Hydrothermal,O
2661,6,method,Hydrothermal,O
2661,7,by,Hydrothermal,O
2661,8,dissolving,Hydrothermal,Mixing
2661,9,0.95,Hydrothermal,O
2661,10,g,Hydrothermal,O
2661,11,FeCl3.6H2O,Hydrothermal,O
2661,12,(,Hydrothermal,O
2661,13,Thomas,Hydrothermal,O
2661,14,Baker,Hydrothermal,O
2661,15,),Hydrothermal,O
2661,16,in,Hydrothermal,O
2661,17,33,Hydrothermal,O
2661,18,ml,Hydrothermal,O
2661,19,of,Hydrothermal,O
2661,20,double,Hydrothermal,O
2661,21,distilled,Hydrothermal,O
2661,22,(,Hydrothermal,O
2661,23,DD,Hydrothermal,O
2661,24,),Hydrothermal,O
2661,25,water,Hydrothermal,O
2661,26,.,Hydrothermal,O
651,0,Then,Hydrothermal,O
651,1,the,Hydrothermal,O
651,2,newly,Hydrothermal,O
651,3,formed,Hydrothermal,O
651,4,suspension,Hydrothermal,O
651,5,was,Hydrothermal,O
651,6,transferred,Hydrothermal,Non-altering
651,7,to,Hydrothermal,O
651,8,an,Hydrothermal,O
651,9,80,Hydrothermal,O
651,10,mL,Hydrothermal,O
651,11,Teflon,Hydrothermal,O
651,12,-,Hydrothermal,O
651,13,lined,Hydrothermal,O
651,14,autoclave,Hydrothermal,O
651,15,",",Hydrothermal,O
651,16,which,Hydrothermal,O
651,17,was,Hydrothermal,O
651,18,sealed,Hydrothermal,Non-altering
651,19,and,Hydrothermal,O
651,20,maintained,Hydrothermal,Reaction
651,21,at,Hydrothermal,O
651,22,433,Hydrothermal,O
651,23,K,Hydrothermal,O
651,24,for,Hydrothermal,O
651,25,12,Hydrothermal,O
651,26,h,Hydrothermal,O
651,27,.,Hydrothermal,O
1880,0,The,Solid-State,O
1880,1,Ce0.8Gd0.2O1.9,Solid-State,O
1880,2,(,Solid-State,O
1880,3,GDC,Solid-State,O
1880,4,),Solid-State,O
1880,5,",",Solid-State,O
1880,6,Ce0.9Gd0.1O1.95,Solid-State,O
1880,7,(,Solid-State,O
1880,8,10,Solid-State,O
1880,9,GDC,Solid-State,O
1880,10,),Solid-State,O
1880,11,and,Solid-State,O
1880,12,La0.4Ce0.6O1.8,Solid-State,O
1880,13,(,Solid-State,O
1880,14,LDC,Solid-State,O
1880,15,),Solid-State,O
1880,16,powders,Solid-State,O
1880,17,were,Solid-State,O
1880,18,synthesized,Solid-State,Starting
1880,19,by,Solid-State,O
1880,20,the,Solid-State,O
1880,21,glycine,Solid-State,O
1880,22,-,Solid-State,O
1880,23,nitrate,Solid-State,O
1880,24,combustion,Solid-State,O
1880,25,method.,Solid-State,O
1880,26,",",Solid-State,O
1880,27,Required,Solid-State,O
1880,28,amounts,Solid-State,O
1880,29,of,Solid-State,O
1880,30,Gd2O3,Solid-State,O
1880,31,",",Solid-State,O
1880,32,La2O3,Solid-State,O
1880,33,",",Solid-State,O
1880,34,or,Solid-State,O
1880,35,Ce(NH4)2(NO3)6,Solid-State,O
1880,36,were,Solid-State,O
1880,37,dissolved,Solid-State,Mixing
1880,38,in,Solid-State,O
1880,39,dilute,Solid-State,O
1880,40,HNO3,Solid-State,O
1880,41,solution,Solid-State,O
1880,42,with,Solid-State,O
1880,43,glycine,Solid-State,O
1880,44,(,Solid-State,O
1880,45,NH2CH2COOH,Solid-State,O
1880,46,),Solid-State,O
1880,47,",",Solid-State,O
1880,48,heated,Solid-State,Heating
1880,49,on,Solid-State,O
1880,50,a,Solid-State,O
1880,51,hot,Solid-State,O
1880,52,plate,Solid-State,O
1880,53,to,Solid-State,O
1880,54,obtain,Solid-State,O
1880,55,a,Solid-State,O
1880,56,viscous,Solid-State,O
1880,57,gel,Solid-State,O
1880,58,",",Solid-State,O
1880,59,and,Solid-State,O
1880,60,then,Solid-State,O
1880,61,fired,Solid-State,Heating
1880,62,at,Solid-State,O
1880,63,600,Solid-State,O
1880,64,°,Solid-State,O
1880,65,C,Solid-State,O
1880,66,for,Solid-State,O
1880,67,2,Solid-State,O
1880,68,h,Solid-State,O
1880,69,to,Solid-State,O
1880,70,burn,Solid-State,O
1880,71,out,Solid-State,O
1880,72,the,Solid-State,O
1880,73,residual,Solid-State,O
1880,74,carbon,Solid-State,O
1880,75,.,Solid-State,O
335,0,(,Solid-State,O
335,1,1,Solid-State,O
335,2,−,Solid-State,O
335,3,x)BaTiO3,Solid-State,O
335,4,–,Solid-State,O
335,5,xBiYbO3,Solid-State,O
335,6,[,Solid-State,O
335,7,(,Solid-State,O
335,8,1,Solid-State,O
335,9,−,Solid-State,O
335,10,x)BT,Solid-State,O
335,11,–,Solid-State,O
335,12,xBY,Solid-State,O
335,13,],Solid-State,O
335,14,(,Solid-State,O
335,15,x,Solid-State,O
335,16,=,Solid-State,O
335,17,0.00,Solid-State,O
335,18,–,Solid-State,O
335,19,0.20,Solid-State,O
335,20,),Solid-State,O
335,21,materials,Solid-State,O
335,22,were,Solid-State,O
335,23,prepared,Solid-State,Starting
335,24,using,Solid-State,O
335,25,conventional,Solid-State,O
335,26,solid,Solid-State,O
335,27,-,Solid-State,O
335,28,state,Solid-State,O
335,29,reaction,Solid-State,O
335,30,methods,Solid-State,O
335,31,.,Solid-State,O
352,0,The,Solid-State,O
352,1,amount,Solid-State,O
352,2,of,Solid-State,O
352,3,reagent,Solid-State,O
352,4,in,Solid-State,O
352,5,each,Solid-State,O
352,6,batch,Solid-State,O
352,7,was,Solid-State,O
352,8,calculated,Solid-State,O
352,9,in,Solid-State,O
352,10,order,Solid-State,O
352,11,to,Solid-State,O
352,12,prepare,Solid-State,O
352,13,120,Solid-State,O
352,14,g,Solid-State,O
352,15,of,Solid-State,O
352,16,final,Solid-State,O
352,17,product,Solid-State,O
352,18,.,Solid-State,O
1202,0,In,Precipitation,O
1202,1,a,Precipitation,O
1202,2,typical,Precipitation,O
1202,3,synthesis,Precipitation,O
1202,4,process,Precipitation,O
1202,5,",",Precipitation,O
1202,6,1.5,Precipitation,O
1202,7,mmol,Precipitation,O
1202,8,of,Precipitation,O
1202,9,In(NO3)3·4.5H2O,Precipitation,O
1202,10,was,Precipitation,O
1202,11,dissolved,Precipitation,Mixing
1202,12,in,Precipitation,O
1202,13,46,Precipitation,O
1202,14,ml,Precipitation,O
1202,15,of,Precipitation,O
1202,16,anhydrous,Precipitation,O
1202,17,ethanol,Precipitation,O
1202,18,and,Precipitation,O
1202,19,a,Precipitation,O
1202,20,transparent,Precipitation,O
1202,21,solution,Precipitation,O
1202,22,I,Precipitation,O
1202,23,was,Precipitation,O
1202,24,obtained,Precipitation,O
1202,25,.,Precipitation,O
2119,0,The,Solid-State,O
2119,1,green,Solid-State,O
2119,2,ceramic,Solid-State,O
2119,3,discs,Solid-State,O
2119,4,were,Solid-State,O
2119,5,subsequently,Solid-State,O
2119,6,bisqued,Solid-State,Heating
2119,7,as,Solid-State,O
2119,8,follows,Solid-State,O
2119,9,.,Solid-State,O
195,0,Accordingly,Solid-State,O
195,1,",",Solid-State,O
195,2,a,Solid-State,O
195,3,series,Solid-State,O
195,4,of,Solid-State,O
195,5,the,Solid-State,O
195,6,(Na1−xBix)LuGeO4,Solid-State,O
195,7,(,Solid-State,O
195,8,x,Solid-State,O
195,9,=,Solid-State,O
195,10,0,Solid-State,O
195,11,",",Solid-State,O
195,12,0.1,Solid-State,O
195,13,",",Solid-State,O
195,14,0.3,Solid-State,O
195,15,",",Solid-State,O
195,16,0.5,Solid-State,O
195,17,",",Solid-State,O
195,18,0.7,Solid-State,O
195,19,",",Solid-State,O
195,20,1.1,Solid-State,O
195,21,and,Solid-State,O
195,22,1.5,Solid-State,O
195,23,),Solid-State,O
195,24,and,Solid-State,O
195,25,the,Solid-State,O
195,26,Na0.989Bi0.011(Lu1−yEuy)GeO4,Solid-State,O
195,27,(,Solid-State,O
195,28,y,Solid-State,O
195,29,=,Solid-State,O
195,30,0.05,Solid-State,O
195,31,",",Solid-State,O
195,32,0.1,Solid-State,O
195,33,",",Solid-State,O
195,34,0.3,Solid-State,O
195,35,",",Solid-State,O
195,36,0.5,Solid-State,O
195,37,and,Solid-State,O
195,38,0.7,Solid-State,O
195,39,),Solid-State,O
195,40,samples,Solid-State,O
195,41,were,Solid-State,O
195,42,synthesized,Solid-State,Starting
195,43,by,Solid-State,O
195,44,the,Solid-State,O
195,45,traditional,Solid-State,O
195,46,solid,Solid-State,O
195,47,-,Solid-State,O
195,48,state,Solid-State,O
195,49,reaction,Solid-State,O
195,50,method,Solid-State,O
195,51,.,Solid-State,O
679,0,Conventional,Solid-State,O
679,1,ceramic,Solid-State,O
679,2,fabrication,Solid-State,O
679,3,processes,Solid-State,O
679,4,were,Solid-State,O
679,5,used,Solid-State,O
679,6,to,Solid-State,O
679,7,prepare,Solid-State,Starting
679,8,the,Solid-State,O
679,9,(Ba0.96Ca0.04)(Ti0.85Zr0.15)O3,Solid-State,O
679,10,(,Solid-State,O
679,11,BCTZ,Solid-State,O
679,12,),Solid-State,O
679,13,samples,Solid-State,O
679,14,using,Solid-State,O
679,15,commercial,Solid-State,O
679,16,powders,Solid-State,O
679,17,of,Solid-State,O
679,18,BaCO3,Solid-State,O
679,19,",",Solid-State,O
679,20,CaCO3,Solid-State,O
679,21,",",Solid-State,O
679,22,ZrO2,Solid-State,O
679,23,and,Solid-State,O
679,24,TiO2,Solid-State,O
679,25,.,Solid-State,O
2737,0,Pulsed,Solid-State,O
2737,1,laser,Solid-State,O
2737,2,deposition,Solid-State,O
2737,3,(,Solid-State,O
2737,4,PLD,Solid-State,O
2737,5,),Solid-State,O
2737,6,targets,Solid-State,O
2737,7,of,Solid-State,O
2737,8,LSC60,Solid-State,O
2737,9,-,Solid-State,O
2737,10,40113,Solid-State,O
2737,11,",",Solid-State,O
2737,12,LSC214,Solid-State,O
2737,13,",",Solid-State,O
2737,14,GDC,Solid-State,O
2737,15,with,Solid-State,O
2737,16,a,Solid-State,O
2737,17,diameter,Solid-State,O
2737,18,of,Solid-State,O
2737,19,25,Solid-State,O
2737,20,mm,Solid-State,O
2737,21,were,Solid-State,O
2737,22,fabricated,Solid-State,Starting
2737,23,by,Solid-State,O
2737,24,uniaxial,Solid-State,O
2737,25,pressing,Solid-State,Shaping
2737,26,at,Solid-State,O
2737,27,50,Solid-State,O
2737,28,MPa,Solid-State,O
2737,29,and,Solid-State,O
2737,30,sintering,Solid-State,Heating
2737,31,at,Solid-State,O
2737,32,1350,Solid-State,O
2737,33,°,Solid-State,O
2737,34,C,Solid-State,O
2737,35,in,Solid-State,O
2737,36,air,Solid-State,O
2737,37,for,Solid-State,O
2737,38,20,Solid-State,O
2737,39,hours,Solid-State,O
2737,40,.,Solid-State,O
1562,0,The,Solid-State,O
1562,1,products,Solid-State,O
1562,2,were,Solid-State,O
1562,3,cooled,Solid-State,Cooling
1562,4,down,Solid-State,O
1562,5,slowly,Solid-State,O
1562,6,to,Solid-State,O
1562,7,room,Solid-State,O
1562,8,temperature,Solid-State,O
1562,9,(,Solid-State,O
1562,10,RT,Solid-State,O
1562,11,),Solid-State,O
1562,12,by,Solid-State,O
1562,13,switching,Solid-State,O
1562,14,off,Solid-State,O
1562,15,the,Solid-State,O
1562,16,muffle,Solid-State,O
1562,17,furnace,Solid-State,O
1562,18,and,Solid-State,O
1562,19,finally,Solid-State,O
1562,20,ground,Solid-State,Mixing
1562,21,into,Solid-State,O
1562,22,a,Solid-State,O
1562,23,white,Solid-State,O
1562,24,powder,Solid-State,O
1562,25,.,Solid-State,O
2204,0,"19,20",Solid-State,O
2204,1,TiO2,Solid-State,O
2204,2,and,Solid-State,O
2204,3,Nb2O5,Solid-State,O
2204,4,in,Solid-State,O
2204,5,a,Solid-State,O
2204,6,stoichiometric,Solid-State,O
2204,7,ratio,Solid-State,O
2204,8,were,Solid-State,O
2204,9,mixed,Solid-State,Mixing
2204,10,with,Solid-State,O
2204,11,suitable,Solid-State,O
2204,12,ethanol,Solid-State,O
2204,13,in,Solid-State,O
2204,14,a,Solid-State,O
2204,15,ball,Solid-State,O
2204,16,mill,Solid-State,O
2204,17,for,Solid-State,O
2204,18,4,Solid-State,O
2204,19,h,Solid-State,O
2204,20,at,Solid-State,O
2204,21,400,Solid-State,O
2204,22,rpm,Solid-State,O
2204,23,speed,Solid-State,O
2204,24,.,Solid-State,O
1038,0,This,Solid-State,O
1038,1,powder,Solid-State,O
1038,2,was,Solid-State,O
1038,3,re-pelletized,Solid-State,Shaping
1038,4,and,Solid-State,O
1038,5,sintered,Solid-State,Heating
1038,6,at,Solid-State,O
1038,7,600,Solid-State,O
1038,8,°,Solid-State,O
1038,9,C,Solid-State,O
1038,10,for,Solid-State,O
1038,11,6,Solid-State,O
1038,12,hours,Solid-State,O
1038,13,under,Solid-State,O
1038,14,argon,Solid-State,O
1038,15,atmosphere,Solid-State,O
1038,16,to,Solid-State,O
1038,17,attain,Solid-State,O
1038,18,the,Solid-State,O
1038,19,desired,Solid-State,O
1038,20,phase,Solid-State,O
1038,21,.,Solid-State,O
17,0,Meanwhile,Hydrothermal,O
17,1,",",Hydrothermal,O
17,2,the,Hydrothermal,O
17,3,pure,Hydrothermal,O
17,4,ZnO,Hydrothermal,O
17,5,sample,Hydrothermal,O
17,6,was,Hydrothermal,O
17,7,also,Hydrothermal,O
17,8,synthesized,Hydrothermal,Starting
17,9,using,Hydrothermal,O
17,10,the,Hydrothermal,O
17,11,identical,Hydrothermal,O
17,12,procedure,Hydrothermal,O
17,13,with,Hydrothermal,O
17,14,no,Hydrothermal,O
17,15,adding,Hydrothermal,O
17,16,FeCl3·6H2O,Hydrothermal,O
17,17,for,Hydrothermal,O
17,18,comparison,Hydrothermal,O
17,19,.,Hydrothermal,O
1507,0,Mg,Precipitation,O
1507,1,–,Precipitation,O
1507,2,Cr,Precipitation,O
1507,3,LDH,Precipitation,O
1507,4,(,Precipitation,O
1507,5,Mg,Precipitation,O
1507,6,/,Precipitation,O
1507,7,Cr,Precipitation,O
1507,8,=,Precipitation,O
1507,9,3,Precipitation,O
1507,10,),Precipitation,O
1507,11,was,Precipitation,O
1507,12,prepared,Precipitation,Starting
1507,13,by,Precipitation,O
1507,14,co-precipitation,Precipitation,O
1507,15,.,Precipitation,O
1995,0,νmax(KBr),Hydrothermal,O
1995,1,/,Hydrothermal,O
1995,2,cm−1,Hydrothermal,O
1995,3,3063,Hydrothermal,O
1995,4,(,Hydrothermal,O
1995,5,νCC,Hydrothermal,O
1995,6,),Hydrothermal,O
1995,7,",",Hydrothermal,O
1995,8,1244,Hydrothermal,O
1995,9,(,Hydrothermal,O
1995,10,νO,Hydrothermal,O
1995,11,–,Hydrothermal,O
1995,12,C,Hydrothermal,O
1995,13,),Hydrothermal,O
1995,14,.,Hydrothermal,O
1303,0,For,Hydrothermal,O
1303,1,the,Hydrothermal,O
1303,2,synthesis,Hydrothermal,Starting
1303,3,of,Hydrothermal,O
1303,4,MnFe2O4,Hydrothermal,O
1303,5,nanoparticles,Hydrothermal,O
1303,6,",",Hydrothermal,O
1303,7,a,Hydrothermal,O
1303,8,mixture,Hydrothermal,O
1303,9,of,Hydrothermal,O
1303,10,MnCl2,Hydrothermal,O
1303,11,(,Hydrothermal,O
1303,12,0.416,Hydrothermal,O
1303,13,g,Hydrothermal,O
1303,14,",",Hydrothermal,O
1303,15,2.1,Hydrothermal,O
1303,16,mmol,Hydrothermal,O
1303,17,),Hydrothermal,O
1303,18,",",Hydrothermal,O
1303,19,FeCl3,Hydrothermal,O
1303,20,(,Hydrothermal,O
1303,21,0.683,Hydrothermal,O
1303,22,g,Hydrothermal,O
1303,23,",",Hydrothermal,O
1303,24,4.2,Hydrothermal,O
1303,25,mmol,Hydrothermal,O
1303,26,),Hydrothermal,O
1303,27,",",Hydrothermal,O
1303,28,and,Hydrothermal,O
1303,29,sodium,Hydrothermal,O
1303,30,acetate,Hydrothermal,O
1303,31,(,Hydrothermal,O
1303,32,0.5,Hydrothermal,O
1303,33,g,Hydrothermal,O
1303,34,),Hydrothermal,O
1303,35,was,Hydrothermal,O
1303,36,dissolved,Hydrothermal,Mixing
1303,37,in,Hydrothermal,O
1303,38,40,Hydrothermal,O
1303,39,ml,Hydrothermal,O
1303,40,ethylene,Hydrothermal,O
1303,41,glycol,Hydrothermal,O
1303,42,and,Hydrothermal,O
1303,43,stirred,Hydrothermal,Mixing
1303,44,vigorously,Hydrothermal,O
1303,45,for,Hydrothermal,O
1303,46,1,Hydrothermal,O
1303,47,h,Hydrothermal,O
1303,48,at,Hydrothermal,O
1303,49,room,Hydrothermal,O
1303,50,temperature,Hydrothermal,O
1303,51,to,Hydrothermal,O
1303,52,obtain,Hydrothermal,O
1303,53,a,Hydrothermal,O
1303,54,homogenous,Hydrothermal,O
1303,55,solution,Hydrothermal,O
1303,56,.,Hydrothermal,O
2261,0,Thermal,Hydrothermal,O
2261,1,treatments,Hydrothermal,O
2261,2,were,Hydrothermal,O
2261,3,carried,Hydrothermal,Heating
2261,4,out,Hydrothermal,Heating
2261,5,at,Hydrothermal,O
2261,6,120,Hydrothermal,O
2261,7,°,Hydrothermal,O
2261,8,C,Hydrothermal,O
2261,9,for,Hydrothermal,O
2261,10,24h,Hydrothermal,O
2261,11,in,Hydrothermal,O
2261,12,autogenous,Hydrothermal,O
2261,13,pressure,Hydrothermal,O
2261,14,.,Hydrothermal,O
2224,0,Finally,Solid-State,O
2224,1,",",Solid-State,O
2224,2,the,Solid-State,O
2224,3,PbO,Solid-State,O
2224,4,powders,Solid-State,O
2224,5,were,Solid-State,O
2224,6,added,Solid-State,Mixing
2224,7,",",Solid-State,O
2224,8,and,Solid-State,O
2224,9,then,Solid-State,O
2224,10,ball,Solid-State,Mixing
2224,11,milled,Solid-State,Mixing
2224,12,",",Solid-State,O
2224,13,and,Solid-State,O
2224,14,calcined,Solid-State,Heating
2224,15,at,Solid-State,O
2224,16,950,Solid-State,O
2224,17,°,Solid-State,O
2224,18,C,Solid-State,O
2224,19,for,Solid-State,O
2224,20,4h,Solid-State,O
2224,21,",",Solid-State,O
2224,22,twice,Solid-State,O
2224,23,.,Solid-State,O
2626,0,The,Precipitation,O
2626,1,precipitated,Precipitation,O
2626,2,Fe3O4,Precipitation,O
2626,3,magnetic,Precipitation,O
2626,4,nanoparticles,Precipitation,O
2626,5,were,Precipitation,O
2626,6,washed,Precipitation,Purification
2626,7,with,Precipitation,O
2626,8,distilled,Precipitation,O
2626,9,water,Precipitation,O
2626,10,and,Precipitation,O
2626,11,ethanol,Precipitation,O
2626,12,.,Precipitation,O
650,0,After,Solid-State,O
650,1,that,Solid-State,O
650,2,",",Solid-State,O
650,3,the,Solid-State,O
650,4,green,Solid-State,O
650,5,body,Solid-State,O
650,6,was,Solid-State,O
650,7,sintered,Solid-State,Heating
650,8,at,Solid-State,O
650,9,1100,Solid-State,O
650,10,°,Solid-State,O
650,11,C,Solid-State,O
650,12,for,Solid-State,O
650,13,10,Solid-State,O
650,14,h,Solid-State,O
650,15,with,Solid-State,O
650,16,the,Solid-State,O
650,17,heating,Solid-State,O
650,18,rate,Solid-State,O
650,19,of,Solid-State,O
650,20,200,Solid-State,O
650,21,°,Solid-State,O
650,22,C,Solid-State,O
650,23,/,Solid-State,O
650,24,h,Solid-State,O
650,25,and,Solid-State,O
650,26,furnace,Solid-State,O
650,27,cooled,Solid-State,Cooling
650,28,.,Solid-State,O
2535,0,Aqueous,Precipitation,O
2535,1,solutions,Precipitation,O
2535,2,of,Precipitation,O
2535,3,Ce(NO3)3,Precipitation,O
2535,4,and,Precipitation,O
2535,5,NH4VO3,Precipitation,O
2535,6,were,Precipitation,O
2535,7,mixed,Precipitation,Mixing
2535,8,at,Precipitation,O
2535,9,the,Precipitation,O
2535,10,required,Precipitation,O
2535,11,mass,Precipitation,O
2535,12,ratio,Precipitation,O
2535,13,(,Precipitation,O
2535,14,the,Precipitation,O
2535,15,mass,Precipitation,O
2535,16,ratio,Precipitation,O
2535,17,of,Precipitation,O
2535,18,vanadium,Precipitation,O
2535,19,oxide,Precipitation,O
2535,20,was,Precipitation,O
2535,21,controlled,Precipitation,O
2535,22,at,Precipitation,O
2535,23,3,Precipitation,O
2535,24,wt.,Precipitation,O
2535,25,%,Precipitation,O
2535,26,),Precipitation,O
2535,27,.,Precipitation,O
2308,0,The,Hydrothermal,O
2308,1,pH,Hydrothermal,O
2308,2,of,Hydrothermal,O
2308,3,the,Hydrothermal,O
2308,4,reaction,Hydrothermal,O
2308,5,mixture,Hydrothermal,O
2308,6,was,Hydrothermal,O
2308,7,maintained,Hydrothermal,Reaction
2308,8,at,Hydrothermal,O
2308,9,∼,Hydrothermal,O
2308,10,9,Hydrothermal,O
2308,11,–,Hydrothermal,O
2308,12,11,Hydrothermal,O
2308,13,to,Hydrothermal,O
2308,14,avoid,Hydrothermal,O
2308,15,desilication,Hydrothermal,O
2308,16,.,Hydrothermal,O
1993,0,The,Solid-State,O
1993,1,powders,Solid-State,O
1993,2,were,Solid-State,O
1993,3,first,Solid-State,O
1993,4,calcinated,Solid-State,Heating
1993,5,in,Solid-State,O
1993,6,air,Solid-State,O
1993,7,at,Solid-State,O
